font,xpr,character,codepoint,glyph_index
JPN00C7,00c7c9f9.xpr,貫,U+8CAB,1948
JPN00C7,00c7c9f9.xpr,責,U+8CAC,1949
JPN00C7,00c7c9f9.xpr,貯,U+8CAF,1950
JPN00C7,00c7c9f9.xpr,貰,U+8CB0,1951
JPN00C7,00c7c9f9.xpr,貴,U+8CB4,1952
JPN00C7,00c7c9f9.xpr,買,U+8CB7,1953
JPN00C7,00c7c9f9.xpr,貸,U+8CB8,1954
JPN00C7,00c7c9f9.xpr,費,U+8CBB,1955
JPN00C7,00c7c9f9.xpr,貿,U+8CBF,1956
JPN00C7,00c7c9f9.xpr,賀,U+8CC0,1957
JPN00C7,00c7c9f9.xpr,資,U+8CC7,1958
JPN00C7,00c7c9f9.xpr,賊,U+8CCA,1959
JPN00C7,00c7c9f9.xpr,賛,U+8CDB,1960
JPN00C7,00c7c9f9.xpr,賞,U+8CDE,1961
JPN00C7,00c7c9f9.xpr,賢,U+8CE2,1962
JPN00C7,00c7c9f9.xpr,質,U+8CEA,1963
JPN00C7,00c7c9f9.xpr,賭,U+8CED,1964
JPN00C7,00c7c9f9.xpr,購,U+8CFC,1965
JPN00C7,00c7c9f9.xpr,賽,U+8CFD,1966
JPN00C7,00c7c9f9.xpr,贅,U+8D05,1967
JPN00C7,00c7c9f9.xpr,贈,U+8D08,1968
JPN00C7,00c7c9f9.xpr,赤,U+8D64,1969
JPN00C7,00c7c9f9.xpr,赦,U+8D66,1970
JPN00C7,00c7c9f9.xpr,走,U+8D70,1971
JPN00C7,00c7c9f9.xpr,赴,U+8D74,1972
JPN00C7,00c7c9f9.xpr,起,U+8D77,1973
JPN00C7,00c7c9f9.xpr,超,U+8D85,1974
JPN00C7,00c7c9f9.xpr,越,U+8D8A,1975
JPN00C7,00c7c9f9.xpr,趣,U+8DA3,1976
JPN00C7,00c7c9f9.xpr,趨,U+8DA8,1977
JPN00C7,00c7c9f9.xpr,足,U+8DB3,1978
JPN00C7,00c7c9f9.xpr,距,U+8DDD,1979
JPN00C7,00c7c9f9.xpr,跡,U+8DE1,1980
JPN00C7,00c7c9f9.xpr,路,U+8DEF,1981
JPN00C7,00c7c9f9.xpr,跳,U+8DF3,1982
JPN00C7,00c7c9f9.xpr,踊,U+8E0A,1983
JPN00C7,00c7c9f9.xpr,踏,U+8E0F,1984
JPN00C7,00c7c9f9.xpr,蹟,U+8E5F,1985
JPN00C7,00c7c9f9.xpr,蹴,U+8E74,1986
JPN00C7,00c7c9f9.xpr,躇,U+8E87,1987
JPN00C7,00c7c9f9.xpr,躊,U+8E8A,1988
JPN00C7,00c7c9f9.xpr,躍,U+8E8D,1989
JPN00C7,00c7c9f9.xpr,身,U+8EAB,1990
JPN00C7,00c7c9f9.xpr,車,U+8ECA,1991
JPN00C7,00c7c9f9.xpr,軌,U+8ECC,1992
JPN00C7,00c7c9f9.xpr,軍,U+8ECD,1993
JPN00C7,00c7c9f9.xpr,軒,U+8ED2,1994
JPN00C7,00c7c9f9.xpr,軛,U+8EDB,1995
JPN00C7,00c7c9f9.xpr,転,U+8EE2,1996
JPN00C7,00c7c9f9.xpr,軽,U+8EFD,1997
JPN00C7,00c7c9f9.xpr,較,U+8F03,1998
JPN00C7,00c7c9f9.xpr,載,U+8F09,1999
JPN00C7,00c7c9f9.xpr,輌,U+8F0C,2000
JPN00C7,00c7c9f9.xpr,輝,U+8F1D,2001
JPN00C7,00c7c9f9.xpr,輩,U+8F29,2002
JPN00C7,00c7c9f9.xpr,輪,U+8F2A,2003
JPN00C7,00c7c9f9.xpr,輸,U+8F38,2004
JPN00C7,00c7c9f9.xpr,轄,U+8F44,2005
JPN00C7,00c7c9f9.xpr,轟,U+8F5F,2006
JPN00C7,00c7c9f9.xpr,辛,U+8F9B,2007
JPN00C7,00c7c9f9.xpr,辞,U+8F9E,2008
JPN00C7,00c7c9f9.xpr,辱,U+8FB1,2009
JPN00C7,00c7c9f9.xpr,農,U+8FB2,2010
JPN00C7,00c7c9f9.xpr,辺,U+8FBA,2011
JPN00C7,00c7c9f9.xpr,込,U+8FBC,2012
JPN00C7,00c7c9f9.xpr,辿,U+8FBF,2013
JPN00C7,00c7c9f9.xpr,迂,U+8FC2,2014
JPN00C7,00c7c9f9.xpr,迅,U+8FC5,2015
JPN00C7,00c7c9f9.xpr,迎,U+8FCE,2016
JPN00C7,00c7c9f9.xpr,近,U+8FD1,2017
JPN00C7,00c7c9f9.xpr,返,U+8FD4,2018
JPN00C7,00c7c9f9.xpr,迦,U+8FE6,2019
JPN00C7,00c7c9f9.xpr,迫,U+8FEB,2020
JPN00C7,00c7c9f9.xpr,述,U+8FF0,2021
JPN00C7,00c7c9f9.xpr,迷,U+8FF7,2022
JPN00C7,00c7c9f9.xpr,迸,U+8FF8,2023
JPN00C7,00c7c9f9.xpr,追,U+8FFD,2024
JPN00C7,00c7c9f9.xpr,退,U+9000,2025
JPN00C7,00c7c9f9.xpr,送,U+9001,2026
JPN00C7,00c7c9f9.xpr,逃,U+9003,2027
JPN00C7,00c7c9f9.xpr,逅,U+9005,2028
JPN00C7,00c7c9f9.xpr,逆,U+9006,2029
JPN00C7,00c7c9f9.xpr,透,U+900F,2030
JPN00C7,00c7c9f9.xpr,逐,U+9010,2031
JPN00C7,00c7c9f9.xpr,途,U+9014,2032
JPN00C7,00c7c9f9.xpr,這,U+9019,2033
JPN00C7,00c7c9f9.xpr,通,U+901A,2034
JPN00C7,00c7c9f9.xpr,逝,U+901D,2035
JPN00C7,00c7c9f9.xpr,速,U+901F,2036
JPN00C7,00c7c9f9.xpr,造,U+9020,2037
JPN00C7,00c7c9f9.xpr,逢,U+9022,2038
JPN00C7,00c7c9f9.xpr,連,U+9023,2039
JPN00C7,00c7c9f9.xpr,逮,U+902E,2040
JPN00C7,00c7c9f9.xpr,週,U+9031,2041
JPN00C7,00c7c9f9.xpr,進,U+9032,2042
JPN00C7,00c7c9f9.xpr,逸,U+9038,2043
JPN00C7,00c7c9f9.xpr,遂,U+9042,2044
JPN00C7,00c7c9f9.xpr,遅,U+9045,2045
JPN00C7,00c7c9f9.xpr,遇,U+9047,2046
JPN00C7,00c7c9f9.xpr,遊,U+904A,2047
JPN00C7,00c7c9f9.xpr,運,U+904B,2048
JPN00C7,00c7c9f9.xpr,過,U+904E,2049
JPN00C7,00c7c9f9.xpr,道,U+9053,2050
JPN00C7,00c7c9f9.xpr,達,U+9054,2051
JPN00C7,00c7c9f9.xpr,違,U+9055,2052
JPN00C7,00c7c9f9.xpr,遙,U+9059,2053
JPN00C7,00c7c9f9.xpr,遠,U+9060,2054
JPN00C7,00c7c9f9.xpr,遡,U+9061,2055
JPN00C7,00c7c9f9.xpr,遣,U+9063,2056
JPN00C7,00c7c9f9.xpr,適,U+9069,2057
JPN00C7,00c7c9f9.xpr,遭,U+906D,2058
JPN00C7,00c7c9f9.xpr,遮,U+906E,2059
JPN00C7,00c7c9f9.xpr,選,U+9078,2060
JPN00C7,00c7c9f9.xpr,遺,U+907A,2061
JPN00C7,00c7c9f9.xpr,避,U+907F,2062
JPN00C7,00c7c9f9.xpr,邂,U+9082,2063
JPN00C7,00c7c9f9.xpr,還,U+9084,2064
JPN00C7,00c7c9f9.xpr,邦,U+90A6,2065
JPN00C7,00c7c9f9.xpr,邪,U+90AA,2066
JPN00C7,00c7c9f9.xpr,郎,U+90CE,2067
JPN00C7,00c7c9f9.xpr,部,U+90E8,2068
JPN00C7,00c7c9f9.xpr,郵,U+90F5,2069
JPN00C7,00c7c9f9.xpr,郷,U+90F7,2070
JPN00C7,00c7c9f9.xpr,都,U+90FD,2071
JPN00C7,00c7c9f9.xpr,配,U+914D,2072
JPN00C7,00c7c9f9.xpr,酒,U+9152,2073
JPN00C7,00c7c9f9.xpr,酔,U+9154,2074
JPN00C7,00c7c9f9.xpr,酬,U+916C,2075
JPN00C7,00c7c9f9.xpr,酷,U+9177,2076
JPN00C7,00c7c9f9.xpr,酸,U+9178,2077
JPN00C7,00c7c9f9.xpr,醒,U+9192,2078
JPN00C7,00c7c9f9.xpr,采,U+91C7,2079
JPN00C7,00c7c9f9.xpr,釈,U+91C8,2080
JPN00C7,00c7c9f9.xpr,重,U+91CD,2081
JPN00C7,00c7c9f9.xpr,野,U+91CE,2082
JPN00C7,00c7c9f9.xpr,量,U+91CF,2083
JPN00C7,00c7c9f9.xpr,金,U+91D1,2084
JPN00C7,00c7c9f9.xpr,釘,U+91D8,2085
JPN00C7,00c7c9f9.xpr,針,U+91DD,2086
JPN00C7,00c7c9f9.xpr,釣,U+91E3,2087
JPN00C7,00c7c9f9.xpr,鈍,U+920D,2088
JPN00C7,00c7c9f9.xpr,鉄,U+9244,2089
JPN00C7,00c7c9f9.xpr,鉛,U+925B,2090
JPN00C7,00c7c9f9.xpr,鉢,U+9262,2091
JPN00C7,00c7c9f9.xpr,鉱,U+9271,2092
JPN00C7,00c7c9f9.xpr,銀,U+9280,2093
JPN00C7,00c7c9f9.xpr,銃,U+9283,2094
JPN00C7,00c7c9f9.xpr,銘,U+9298,2095
JPN00C7,00c7c9f9.xpr,鋭,U+92ED,2096
JPN00C7,00c7c9f9.xpr,鋸,U+92F8,2097
JPN00C7,00c7c9f9.xpr,鋼,U+92FC,2098
JPN00C7,00c7c9f9.xpr,錆,U+9306,2099
JPN00C7,00c7c9f9.xpr,錠,U+9320,2100
JPN00C7,00c7c9f9.xpr,錯,U+932F,2101
JPN00C7,00c7c9f9.xpr,録,U+9332,2102
JPN00C7,00c7c9f9.xpr,鍋,U+934B,2103
JPN00C7,00c7c9f9.xpr,鍛,U+935B,2104
JPN00C7,00c7c9f9.xpr,鍵,U+9375,2105
JPN00C7,00c7c9f9.xpr,鎌,U+938C,2106
JPN00C7,00c7c9f9.xpr,鎖,U+9396,2107
JPN00C7,00c7c9f9.xpr,鎮,U+93AE,2108
JPN00C7,00c7c9f9.xpr,鏡,U+93E1,2109
JPN00C7,00c7c9f9.xpr,鐘,U+9418,2110
JPN00C7,00c7c9f9.xpr,鑑,U+9451,2111
JPN00C7,00c7c9f9.xpr,長,U+9577,2112
JPN00C7,00c7c9f9.xpr,門,U+9580,2113
JPN00C7,00c7c9f9.xpr,閃,U+9583,2114
JPN00C7,00c7c9f9.xpr,閉,U+9589,2115
JPN00C7,00c7c9f9.xpr,開,U+958B,2116
JPN00C7,00c7c9f9.xpr,間,U+9593,2117
JPN00C7,00c7c9f9.xpr,関,U+95A2,2118
JPN00C7,00c7c9f9.xpr,閣,U+95A3,2119
JPN00C7,00c7c9f9.xpr,閥,U+95A5,2120
JPN00C7,00c7c9f9.xpr,閲,U+95B2,2121
JPN00C7,00c7c9f9.xpr,闇,U+95C7,2122
JPN00C7,00c7c9f9.xpr,闊,U+95CA,2123
JPN00C7,00c7c9f9.xpr,闘,U+95D8,2124
JPN00C7,00c7c9f9.xpr,阪,U+962A,2125
JPN00C7,00c7c9f9.xpr,防,U+9632,2126
JPN00C7,00c7c9f9.xpr,阻,U+963B,2127
JPN00C7,00c7c9f9.xpr,降,U+964D,2128
JPN00C7,00c7c9f9.xpr,限,U+9650,2129
JPN00C7,00c7c9f9.xpr,院,U+9662,2130
JPN00C7,00c7c9f9.xpr,陣,U+9663,2131
JPN00C7,00c7c9f9.xpr,除,U+9664,2132
JPN00C7,00c7c9f9.xpr,陥,U+9665,2133
JPN00C7,00c7c9f9.xpr,陰,U+9670,2134
JPN00C7,00c7c9f9.xpr,陵,U+9675,2135
JPN00C7,00c7c9f9.xpr,陶,U+9676,2136
JPN00C7,00c7c9f9.xpr,陸,U+9678,2137
JPN00C7,00c7c9f9.xpr,険,U+967A,2138
JPN00C7,00c7c9f9.xpr,陽,U+967D,2139
JPN00C7,00c7c9f9.xpr,隅,U+9685,2140
JPN00C7,00c7c9f9.xpr,隊,U+968A,2141
JPN00C7,00c7c9f9.xpr,階,U+968E,2142
JPN00C7,00c7c9f9.xpr,随,U+968F,2143
JPN00C7,00c7c9f9.xpr,隔,U+9694,2144
JPN00C7,00c7c9f9.xpr,隙,U+9699,2145
JPN00C7,00c7c9f9.xpr,際,U+969B,2146
JPN00C7,00c7c9f9.xpr,障,U+969C,2147
JPN00C7,00c7c9f9.xpr,隠,U+96A0,2148
JPN00C7,00c7c9f9.xpr,隣,U+96A3,2149
JPN00C7,00c7c9f9.xpr,隷,U+96B7,2150
JPN00C7,00c7c9f9.xpr,隻,U+96BB,2151
JPN00C7,00c7c9f9.xpr,雀,U+96C0,2152
JPN00C7,00c7c9f9.xpr,雄,U+96C4,2153
JPN00C7,00c7c9f9.xpr,雅,U+96C5,2154
JPN00C7,00c7c9f9.xpr,集,U+96C6,2155
JPN00C7,00c7c9f9.xpr,雇,U+96C7,2156
JPN00C7,00c7c9f9.xpr,雑,U+96D1,2157
JPN00C7,00c7c9f9.xpr,離,U+96E2,2158
JPN00C7,00c7c9f9.xpr,難,U+96E3,2159
JPN00C7,00c7c9f9.xpr,雨,U+96E8,2160
JPN00C7,00c7c9f9.xpr,雰,U+96F0,2161
JPN00C7,00c7c9f9.xpr,雲,U+96F2,2162
JPN00C7,00c7c9f9.xpr,零,U+96F6,2163
JPN00C7,00c7c9f9.xpr,雷,U+96F7,2164
JPN00C7,00c7c9f9.xpr,電,U+96FB,2165
JPN00C7,00c7c9f9.xpr,需,U+9700,2166
JPN00C7,00c7c9f9.xpr,震,U+9707,2167
JPN00C7,00c7c9f9.xpr,霊,U+970A,2168
JPN00C7,00c7c9f9.xpr,霧,U+9727,2169
JPN00C7,00c7c9f9.xpr,露,U+9732,2170
JPN00C7,00c7c9f9.xpr,青,U+9752,2171
JPN00C7,00c7c9f9.xpr,静,U+9759,2172
JPN00C7,00c7c9f9.xpr,非,U+975E,2173
JPN00C7,00c7c9f9.xpr,面,U+9762,2174
JPN00C7,00c7c9f9.xpr,革,U+9769,2175
JPN00C7,00c7c9f9.xpr,靭,U+976D,2176
JPN00C7,00c7c9f9.xpr,靴,U+9774,2177
JPN00C7,00c7c9f9.xpr,鞭,U+97AD,2178
JPN00C7,00c7c9f9.xpr,音,U+97F3,2179
JPN00C7,00c7c9f9.xpr,響,U+97FF,2180
JPN00C7,00c7c9f9.xpr,頂,U+9802,2181
JPN00C7,00c7c9f9.xpr,頃,U+9803,2182
JPN00C7,00c7c9f9.xpr,項,U+9805,2183
JPN00C7,00c7c9f9.xpr,順,U+9806,2184
JPN00C7,00c7c9f9.xpr,須,U+9808,2185
JPN00C7,00c7c9f9.xpr,預,U+9810,2186
JPN00C7,00c7c9f9.xpr,頑,U+9811,2187
JPN00C7,00c7c9f9.xpr,領,U+9818,2188
JPN00C7,00c7c9f9.xpr,頬,U+982C,2189
JPN00C7,00c7c9f9.xpr,頭,U+982D,2190
JPN00C7,00c7c9f9.xpr,頷,U+9837,2191
JPN00C7,00c7c9f9.xpr,頸,U+9838,2192
JPN00C7,00c7c9f9.xpr,頻,U+983B,2193
JPN00C7,00c7c9f9.xpr,頼,U+983C,2194
JPN00C7,00c7c9f9.xpr,題,U+984C,2195
JPN00C7,00c7c9f9.xpr,額,U+984D,2196
JPN00C7,00c7c9f9.xpr,顔,U+9854,2197
JPN00C7,00c7c9f9.xpr,顕,U+9855,2198
JPN00C7,00c7c9f9.xpr,願,U+9858,2199
JPN00C7,00c7c9f9.xpr,類,U+985E,2200
JPN00C7,00c7c9f9.xpr,風,U+98A8,2201
JPN00C7,00c7c9f9.xpr,飛,U+98DB,2202
JPN00C7,00c7c9f9.xpr,食,U+98DF,2203
JPN00C7,00c7c9f9.xpr,飯,U+98EF,2204
JPN00C7,00c7c9f9.xpr,飲,U+98F2,2205
JPN00C7,00c7c9f9.xpr,飼,U+98FC,2206
JPN00C7,00c7c9f9.xpr,飽,U+98FD,2207
JPN00C7,00c7c9f9.xpr,飾,U+98FE,2208
JPN00C7,00c7c9f9.xpr,餃,U+9903,2209
JPN00C7,00c7c9f9.xpr,養,U+990A,2210
JPN00C7,00c7c9f9.xpr,餌,U+990C,2211
JPN00C7,00c7c9f9.xpr,館,U+9928,2212
JPN00C7,00c7c9f9.xpr,首,U+9996,2213
JPN00C7,00c7c9f9.xpr,香,U+9999,2214
JPN00C7,00c7c9f9.xpr,馬,U+99AC,2215
JPN00C7,00c7c9f9.xpr,馴,U+99B4,2216
JPN00C7,00c7c9f9.xpr,駄,U+99C4,2217
JPN00C7,00c7c9f9.xpr,駅,U+99C5,2218
JPN00C7,00c7c9f9.xpr,駆,U+99C6,2219
JPN00C7,00c7c9f9.xpr,駐,U+99D0,2220
JPN00C7,00c7c9f9.xpr,駒,U+99D2,2221
JPN00C7,00c7c9f9.xpr,騎,U+9A0E,2222
JPN00C7,00c7c9f9.xpr,騒,U+9A12,2223
JPN00C7,00c7c9f9.xpr,験,U+9A13,2224
JPN00C7,00c7c9f9.xpr,騙,U+9A19,2225
JPN00C7,00c7c9f9.xpr,驚,U+9A5A,2226
JPN00C7,00c7c9f9.xpr,骨,U+9AA8,2227
JPN00C7,00c7c9f9.xpr,高,U+9AD8,2228
JPN00C7,00c7c9f9.xpr,髪,U+9AEA,2229
JPN00C7,00c7c9f9.xpr,髭,U+9AED,2230
JPN00C7,00c7c9f9.xpr,鬱,U+9B31,2231
JPN00C7,00c7c9f9.xpr,鬼,U+9B3C,2232
JPN00C7,00c7c9f9.xpr,魁,U+9B41,2233
JPN00C7,00c7c9f9.xpr,魂,U+9B42,2234
JPN00C7,00c7c9f9.xpr,魅,U+9B45,2235
JPN00C7,00c7c9f9.xpr,魔,U+9B54,2236
JPN00C7,00c7c9f9.xpr,魚,U+9B5A,2237
JPN00C7,00c7c9f9.xpr,鮮,U+9BAE,2238
JPN00C7,00c7c9f9.xpr,鱈,U+9C48,2239
JPN00C7,00c7c9f9.xpr,鱗,U+9C57,2240
JPN00C7,00c7c9f9.xpr,鳥,U+9CE5,2241
JPN00C7,00c7c9f9.xpr,鳴,U+9CF4,2242
JPN00C7,00c7c9f9.xpr,鶏,U+9D8F,2243
JPN00C7,00c7c9f9.xpr,鶯,U+9DAF,2244
JPN00C7,00c7c9f9.xpr,鹵,U+9E75,2245
JPN00C7,00c7c9f9.xpr,鹿,U+9E7F,2246
JPN00C7,00c7c9f9.xpr,麓,U+9E93,2247
JPN00C7,00c7c9f9.xpr,麗,U+9E97,2248
JPN00C7,00c7c9f9.xpr,麦,U+9EA6,2249
JPN00C7,00c7c9f9.xpr,麻,U+9EBB,2250
JPN00C7,00c7c9f9.xpr,黄,U+9EC4,2251
JPN00C7,00c7c9f9.xpr,黒,U+9ED2,2252
JPN00C7,00c7c9f9.xpr,黙,U+9ED9,2253
JPN00C7,00c7c9f9.xpr,鼓,U+9F13,2254
JPN00C7,00c7c9f9.xpr,鼻,U+9F3B,2255
JPN00C7,00c7c9f9.xpr,齢,U+9F62,2256
JPN00C7,00c7c9f9.xpr,！,U+FF01,2257
JPN00C7,00c7c9f9.xpr,％,U+FF05,2258
JPN00C7,00c7c9f9.xpr,＆,U+FF06,2259
JPN00C7,00c7c9f9.xpr,（,U+FF08,2260
JPN00C7,00c7c9f9.xpr,）,U+FF09,2261
JPN00C7,00c7c9f9.xpr,＋,U+FF0B,2262
JPN00C7,00c7c9f9.xpr,，,U+FF0C,2263
JPN00C7,00c7c9f9.xpr,－,U+FF0D,2264
JPN00C7,00c7c9f9.xpr,．,U+FF0E,2265
JPN00C7,00c7c9f9.xpr,／,U+FF0F,2266
JPN00C7,00c7c9f9.xpr,０,U+FF10,2267
JPN00C7,00c7c9f9.xpr,１,U+FF11,2268
JPN00C7,00c7c9f9.xpr,２,U+FF12,2269
JPN00C7,00c7c9f9.xpr,３,U+FF13,2270
JPN00C7,00c7c9f9.xpr,４,U+FF14,2271
JPN00C7,00c7c9f9.xpr,５,U+FF15,2272
JPN00C7,00c7c9f9.xpr,６,U+FF16,2273
JPN00C7,00c7c9f9.xpr,７,U+FF17,2274
JPN00C7,00c7c9f9.xpr,８,U+FF18,2275
JPN00C7,00c7c9f9.xpr,９,U+FF19,2276
JPN00C7,00c7c9f9.xpr,：,U+FF1A,2277
JPN00C7,00c7c9f9.xpr,＜,U+FF1C,2278
JPN00C7,00c7c9f9.xpr,＞,U+FF1E,2279
JPN00C7,00c7c9f9.xpr,？,U+FF1F,2280
JPN00C7,00c7c9f9.xpr,Ａ,U+FF21,2281
JPN00C7,00c7c9f9.xpr,Ｂ,U+FF22,2282
JPN00C7,00c7c9f9.xpr,Ｃ,U+FF23,2283
JPN00C7,00c7c9f9.xpr,Ｄ,U+FF24,2284
JPN00C7,00c7c9f9.xpr,Ｅ,U+FF25,2285
JPN00C7,00c7c9f9.xpr,Ｆ,U+FF26,2286
JPN00C7,00c7c9f9.xpr,Ｇ,U+FF27,2287
JPN00C7,00c7c9f9.xpr,Ｈ,U+FF28,2288
JPN00C7,00c7c9f9.xpr,Ｉ,U+FF29,2289
JPN00C7,00c7c9f9.xpr,Ｋ,U+FF2B,2290
JPN00C7,00c7c9f9.xpr,Ｌ,U+FF2C,2291
JPN00C7,00c7c9f9.xpr,Ｍ,U+FF2D,2292
JPN00C7,00c7c9f9.xpr,Ｎ,U+FF2E,2293
JPN00C7,00c7c9f9.xpr,Ｏ,U+FF2F,2294
JPN00C7,00c7c9f9.xpr,Ｐ,U+FF30,2295
JPN00C7,00c7c9f9.xpr,Ｑ,U+FF31,2296
JPN00C7,00c7c9f9.xpr,Ｒ,U+FF32,2297
JPN00C7,00c7c9f9.xpr,Ｓ,U+FF33,2298
JPN00C7,00c7c9f9.xpr,Ｔ,U+FF34,2299
JPN00C7,00c7c9f9.xpr,Ｕ,U+FF35,2300
JPN00C7,00c7c9f9.xpr,Ｖ,U+FF36,2301
JPN00C7,00c7c9f9.xpr,Ｘ,U+FF38,2302
JPN00C7,00c7c9f9.xpr,Ｙ,U+FF39,2303
JPN00C7,00c7c9f9.xpr,［,U+FF3B,2304
JPN00C7,00c7c9f9.xpr,］,U+FF3D,2305
JPN00C7,00c7c9f9.xpr,～,U+FF5E,2306
JPN00C7,00c7c9f9.xpr,｢,U+FF62,2307
JPN00C7,00c7c9f9.xpr,｣,U+FF63,2308
