resource_class,file_id,scope,unique_index_start,unique_index_end,row_count,all_001c_100_percent,high_value_count,ordinary_count,min_0007_coverage,min_000e_coverage,min_00c7_coverage,max_loading_fixture_similarity,loading_union_similarity,unique_indices,sample_jpn_texts
SLOT_OLANG,5DCE245C,OUTSIDE_LOADING,33,33,1,YES,0,1,100.00%,100.00%,100.00%,0.240000,0.031469,33,まだ終わっていない！
SLOT_OLANG,5DCE245C,OUTSIDE_LOADING,52,52,1,YES,1,0,100.00%,80.00%,100.00%,0.125000,0.017483,52,さあ 来い！
SLOT_OLANG,5DD2A877,OUTSIDE_LOADING,39,39,1,YES,1,0,90.00%,90.00%,100.00%,0.272727,0.031359,39,あなたは...鳥になったの？
SLOT_OLANG,5DD2A877,OUTSIDE_LOADING,52,52,1,YES,0,1,100.00%,100.00%,100.00%,0.230769,0.034965,52,まだだ！\nまだ終わってなーい！
SLOT_OLANG,5DD2A877,OUTSIDE_LOADING,66,66,1,YES,1,0,93.33%,86.67%,100.00%,0.250000,0.045139,66,すまない...僕が作った兵器のせいで...
SLOT_OLANG,5DD2A877,OUTSIDE_LOADING,70,70,1,YES,1,0,93.75%,87.50%,100.00%,0.179487,0.055944,70,どうしたんだボスっ！\n答えてくれ！　ボスーっ！！
SLOT_OLANG,5DD2A877,OUTSIDE_LOADING,74,74,1,YES,1,0,86.67%,93.33%,100.00%,0.242424,0.052448,74,おい！　何があった！？\n答えろ！　答えるんだ！！
SLOT_OLANG,5DD2A877,OUTSIDE_LOADING,101,101,1,YES,1,0,94.44%,94.44%,100.00%,0.282051,0.062937,101,何をしている\n殺してはダメだと言ったろう！
SLOT_OLANG,5DD982F6,OUTSIDE_LOADING,12,12,1,YES,0,1,100.00%,100.00%,100.00%,0.043478,0.003460,12,SWAT
SLOT_OLANG,5DD9AF4C,OUTSIDE_LOADING,31,31,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,31,CANCEL
SLOT_OLANG,5DD9B1F3,OUTSIDE_LOADING,18,18,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.003448,18,EDIT:$1
SLOT_OLANG,5DD9B1F3,OUTSIDE_LOADING,21,21,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.003448,21,MONTH
SLOT_OLANG,5DD9B1F3,OUTSIDE_LOADING,35,35,1,YES,0,1,100.00%,100.00%,100.00%,0.100000,0.010135,35,(NO MUSIC SELECTED)
SLOT_OLANG,5DD9B1F3,OUTSIDE_LOADING,38,38,1,YES,0,1,100.00%,100.00%,100.00%,0.043478,0.003460,38,SEND
SLOT_OLANG,5DD9B1F3,OUTSIDE_LOADING,73,73,1,YES,0,1,100.00%,100.00%,100.00%,0.206897,0.031469,73,まくしたてる、GOGO
SLOT_OLANG,5DD9B1F3,OUTSIDE_LOADING,88,88,1,YES,0,1,100.00%,100.00%,100.00%,0.047619,0.003484,88,GoGoGo
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.062500,0.006993,1,ボス
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,12,12,1,YES,1,0,75.00%,100.00%,100.00%,0.150000,0.013986,12,いたぞ…
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,18,18,1,YES,0,1,100.00%,100.00%,100.00%,0.125000,0.031469,18,まずい 気をつけろ！
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,32,32,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.020979,32,まずかったか？
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,36,36,1,YES,0,1,100.00%,100.00%,100.00%,0.150000,0.017483,36,こっちだ！ 
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,63,63,1,YES,1,0,80.00%,100.00%,100.00%,0.136364,0.017483,63,何だって？
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,100,100,1,YES,1,0,100.00%,86.67%,100.00%,0.216216,0.052448,100,パス！ そいつをどうするつもりだ！？
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,103,103,1,YES,1,0,100.00%,83.33%,100.00%,0.125000,0.020979,103,パス まさか…
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,107,107,1,YES,1,0,100.00%,75.00%,100.00%,0.120000,0.027972,107,さあ 止めてみろ！
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,110,110,1,YES,1,0,88.89%,88.89%,100.00%,0.166667,0.031469,110,もう一つの意味は…
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,116,116,1,YES,1,0,90.00%,80.00%,100.00%,0.161290,0.034965,116,利用させて貰ったんだ
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,118,118,1,YES,1,0,100.00%,85.71%,100.00%,0.230769,0.041667,118,そうだ パスはCIAだけじゃない
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,130,130,1,YES,1,0,76.92%,76.92%,100.00%,0.216216,0.045455,130,これこそ ひとつの革命だ そうだろ？ 
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,132,132,1,YES,1,0,85.71%,71.43%,100.00%,0.136364,0.024476,132,どういう意味だ？
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,134,134,1,YES,1,0,75.00%,100.00%,100.00%,0.187500,0.027972,134,ああ つまり 俺達は？ 
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,139,139,1,YES,1,0,100.00%,80.00%,100.00%,0.100000,0.017483,139,それじゃ？
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,143,143,1,YES,0,1,100.00%,100.00%,100.00%,0.105263,0.006993,143,…ああ
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,146,146,1,YES,1,0,90.91%,90.91%,100.00%,0.171429,0.038462,146,そこまで知っていて…！？
SLOT_OLANG,5DDB94DF,OUTSIDE_LOADING,156,156,1,YES,0,1,100.00%,100.00%,100.00%,0.075000,0.010490,156,そうだ
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,36,36,1,YES,0,1,100.00%,100.00%,100.00%,0.166667,0.020979,36,自分について
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,98,98,1,YES,1,0,90.00%,90.00%,100.00%,0.139535,0.031359,98,・ザ・ボスAIとの違い
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,103,103,1,YES,0,1,100.00%,100.00%,100.00%,0.173913,0.017483,103,人について
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,110,110,1,YES,0,1,100.00%,100.00%,100.00%,0.102564,0.013986,110,ザ・ボス
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,123,123,1,YES,0,1,100.00%,100.00%,100.00%,0.047619,0.003484,123,AI
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,133,133,1,YES,0,1,100.00%,100.00%,100.00%,0.047619,0.006897,133,・トレニャー
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,143,143,1,YES,0,1,100.00%,100.00%,100.00%,0.045455,0.003472,143,UFO
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,206,206,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.010490,206,敵兵力
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,294,294,1,YES,1,0,80.00%,60.00%,100.00%,0.080000,0.017483,294,敵兵の種類
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,320,320,1,YES,1,0,100.00%,25.00%,100.00%,0.033333,0.003460,320,作戦内容
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,365,365,1,YES,1,0,100.00%,75.00%,100.00%,0.033333,0.006944,365,ゲリラ戦
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,372,372,1,YES,1,0,50.00%,50.00%,100.00%,0.315789,0.020979,372,偉大な指導者
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,383,383,1,YES,0,1,100.00%,100.00%,100.00%,0.038462,0.006873,383,・CIPHER
SLOT_OLANG,5DDD0EA8,OUTSIDE_LOADING,392,392,1,YES,0,1,100.00%,100.00%,100.00%,0.045455,0.003472,392,MSF
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,0,0,1,YES,0,1,100.00%,100.00%,100.00%,0.200000,0.020979,0,はいだらー！
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,3,3,1,YES,1,0,92.31%,84.62%,100.00%,0.184211,0.045455,3,あんたと食うメシがいちばんうまい
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,5,5,1,YES,1,0,100.00%,80.00%,100.00%,0.100000,0.017483,5,うにゃ？ うにゃにゃ…？
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,7,7,1,YES,0,1,100.00%,100.00%,100.00%,0.200000,0.017483,7,見てくれ！
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,12,12,1,YES,0,1,100.00%,100.00%,100.00%,0.217391,0.031469,12,ボス…あんたとなら
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,16,16,1,YES,0,1,100.00%,100.00%,100.00%,0.307692,0.020979,16,そうはいかない
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,21,21,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.017483,21,あんたこそ
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,23,23,1,YES,0,1,100.00%,100.00%,100.00%,0.263158,0.017483,23,あんたもな
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,25,25,1,YES,1,0,71.43%,100.00%,100.00%,0.172414,0.024476,25,俺もついてるぞ
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,27,27,1,YES,1,0,100.00%,83.33%,100.00%,0.181818,0.020979,27,いつでも来い！
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,37,37,1,YES,0,1,100.00%,100.00%,100.00%,0.181818,0.024476,37,さすがボスだな
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,45,45,1,YES,1,0,88.89%,77.78%,100.00%,0.217391,0.031469,45,やめろよ…違うって…
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,73,73,1,YES,0,1,100.00%,100.00%,100.00%,0.150000,0.013986,73,おいおい よせよ
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,75,75,1,YES,0,1,100.00%,100.00%,100.00%,0.137931,0.020979,75,そうしてくれ
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,77,77,1,YES,0,1,100.00%,100.00%,100.00%,0.172414,0.027972,77,あんたがボスだ！
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,83,83,1,YES,1,0,81.82%,100.00%,100.00%,0.181818,0.038462,83,さすがにそれは…死ぬぞ
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,100,100,1,YES,0,1,100.00%,100.00%,100.00%,0.176471,0.013986,100,な なんだ？
SLOT_OLANG,5DDFF09B,OUTSIDE_LOADING,119,119,1,YES,0,1,100.00%,100.00%,100.00%,0.250000,0.024476,119,なんのことだ？
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,30,30,1,YES,1,0,66.67%,33.33%,100.00%,0.111111,0.010490,30,ひどい
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,37,37,1,YES,1,0,100.00%,66.67%,100.00%,0.100000,0.010490,37,すごい
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,46,46,1,YES,0,1,100.00%,100.00%,100.00%,0.217391,0.031469,46,はい…わかっています…
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,49,49,1,YES,1,0,100.00%,66.67%,100.00%,0.100000,0.010490,49,いや…
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,54,54,1,YES,1,0,63.64%,72.73%,100.00%,0.260870,0.038462,54,私は…パス… 平和を…愛する…
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,69,69,1,YES,1,0,100.00%,83.33%,100.00%,0.172414,0.020979,69,どうしたの？
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,73,73,1,YES,1,0,100.00%,75.00%,100.00%,0.153846,0.013986,73,来ないで
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,76,76,1,YES,1,0,100.00%,75.00%,100.00%,0.150000,0.013986,76,やめて！
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,78,78,1,YES,1,0,87.50%,100.00%,100.00%,0.238095,0.027972,78,何を見てるの…？
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,80,80,1,YES,1,0,100.00%,66.67%,100.00%,0.095238,0.010490,80,やだ…
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,82,82,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.017483,82,そうして…
SLOT_OLANG,5DDFF0A5,OUTSIDE_LOADING,90,90,1,YES,1,0,100.00%,85.71%,100.00%,0.166667,0.024476,90,え？ どうしたの？
SLOT_OLANG,5DEEEA4A,OUTSIDE_LOADING,1,1,1,YES,0,1,100.00%,100.00%,100.00%,0.058824,0.003484,1,ルール
SLOT_OLANG,5DEEEA4A,OUTSIDE_LOADING,4,4,1,YES,1,0,66.67%,66.67%,100.00%,0.111111,0.010490,4,ひとこと
SLOT_OLANG,5DEEEA4A,OUTSIDE_LOADING,9,9,1,YES,0,1,100.00%,100.00%,100.00%,0.120000,0.020979,9,おつかれさま
SLOT_OLANG,5DEEEA4A,OUTSIDE_LOADING,12,12,1,YES,0,1,100.00%,100.00%,100.00%,0.095238,0.013986,12,よろしく
SLOT_OLANG,5DEEEA4A,OUTSIDE_LOADING,42,42,1,YES,1,0,85.71%,85.71%,100.00%,0.190476,0.024476,42,じゃあ、俺が！
SLOT_OLANG,5DEEEA4A,OUTSIDE_LOADING,44,44,1,YES,1,0,100.00%,66.67%,100.00%,0.130435,0.020979,44,本気で来い！
SLOT_OLANG,5DEEEA4A,OUTSIDE_LOADING,52,52,1,YES,0,1,100.00%,100.00%,100.00%,0.153846,0.013986,52,すまない
SLOT_OLANG,5DEEEA4A,OUTSIDE_LOADING,55,55,1,YES,0,1,100.00%,100.00%,100.00%,0.055556,0.006993,55,実戦
SLOT_OLANG,5DEEEA4A,OUTSIDE_LOADING,57,57,1,YES,1,0,100.00%,83.33%,100.00%,0.137931,0.017422,57,初めての対戦
SLOT_OLANG,5DEFED13,OUTSIDE_LOADING,3,3,1,YES,0,1,100.00%,100.00%,100.00%,0.142857,0.017483,3,使用しない
SLOT_OLANG,5DEFED13,OUTSIDE_LOADING,9,9,1,YES,1,0,100.00%,0.00%,100.00%,0.000000,0.000000,9,選択
SLOT_OLANG,5DEFED13,OUTSIDE_LOADING,11,11,1,YES,1,0,100.00%,80.00%,100.00%,0.050000,0.003448,11,キャンセル
SLOT_OLANG,5DF1B9C2,OUTSIDE_LOADING,15,15,1,YES,0,1,100.00%,100.00%,100.00%,0.130435,0.010381,15,OPTIONS
STAGEDAT_OLANG,LANG_BRIEFING.OLANG,OUTSIDE_LOADING,10,10,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.003448,10,UNKNOWN
STAGEDAT_OLANG,LANG_BRIEFING.OLANG,OUTSIDE_LOADING,14,14,1,YES,1,0,100.00%,50.00%,100.00%,0.066667,0.006993,14,パス
STAGEDAT_OLANG,LANG_BRIEFING.OLANG,OUTSIDE_LOADING,24,24,1,YES,0,1,100.00%,100.00%,100.00%,0.043478,0.003460,24,BACK
STAGEDAT_OLANG,LANG_CHARAEDIT.OLANG,OUTSIDE_LOADING,0,0,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,0,MNTL:
STAGEDAT_OLANG,LANG_CHARAEDIT.OLANG,OUTSIDE_LOADING,20,20,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,20,CHARACTER
STAGEDAT_OLANG,LANG_DATAINSTALL.OLANG,OUTSIDE_LOADING,0,0,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,0,DATA INSTALL
STAGEDAT_OLANG,LANG_DEMOTELOP.OLANG,OUTSIDE_LOADING,5,5,1,YES,0,1,100.00%,100.00%,100.00%,0.111111,0.010239,5,\nMISSION COMPLETE 
STAGEDAT_OLANG,LANG_DEMOTELOP2.OLANG,OUTSIDE_LOADING,6,6,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,6,ROMI PARK
STAGEDAT_OLANG,LANG_DEMOTELOP2.OLANG,OUTSIDE_LOADING,23,23,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,23,Written by
STAGEDAT_OLANG,LANG_DEMOTELOP2.OLANG,OUTSIDE_LOADING,28,28,1,YES,0,1,100.00%,100.00%,100.00%,0.083333,0.006897,28,MASAO TOMOSAWA
STAGEDAT_OLANG,LANG_DEMOTELOP2.OLANG,OUTSIDE_LOADING,33,33,1,YES,0,1,100.00%,100.00%,100.00%,0.037037,0.003413,33,KEIICHI MATATE
STAGEDAT_OLANG,LANG_DEMOTELOP2.OLANG,OUTSIDE_LOADING,40,40,1,YES,0,1,100.00%,100.00%,100.00%,0.153846,0.013699,40,TSUTOMU HASHIGUCHI
STAGEDAT_OLANG,LANG_DEMOTELOP2.OLANG,OUTSIDE_LOADING,47,47,1,YES,0,1,100.00%,100.00%,100.00%,0.074074,0.006826,47,AKIHIRO TERUTA
STAGEDAT_OLANG,LANG_DEMOTELOP2.OLANG,OUTSIDE_LOADING,49,49,1,YES,0,1,100.00%,100.00%,100.00%,0.076923,0.006849,49,AKIHIRO HONDA
STAGEDAT_OLANG,LANG_DEMOTELOP4.OLANG,OUTSIDE_LOADING,0,0,1,YES,0,1,100.00%,100.00%,100.00%,0.086957,0.006920,0,ARTISTS
STAGEDAT_OLANG,LANG_DEMOTELOP4.OLANG,OUTSIDE_LOADING,8,8,1,YES,0,1,100.00%,100.00%,100.00%,0.120000,0.010309,8,PROGRAMMERS
STAGEDAT_OLANG,LANG_DEMOTELOP4.OLANG,OUTSIDE_LOADING,11,11,1,YES,0,1,100.00%,100.00%,100.00%,0.107143,0.010204,11,REAL-TIME DEMO ARTIST
STAGEDAT_OLANG,LANG_DEMOTELOP4.OLANG,OUTSIDE_LOADING,13,13,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,13,ANIMATOR
STAGEDAT_OLANG,LANG_DEMOTELOP4.OLANG,OUTSIDE_LOADING,19,19,1,YES,0,1,100.00%,100.00%,100.00%,0.160000,0.013746,19,SOUND DESIGNERS
STAGEDAT_OLANG,LANG_DEMOTELOP4.OLANG,OUTSIDE_LOADING,25,25,1,YES,0,1,100.00%,100.00%,100.00%,0.064516,0.006734,25,TECHNICAL PRODUCER
STAGEDAT_OLANG,LANG_DEMOTELOP4.OLANG,OUTSIDE_LOADING,29,29,1,YES,0,1,100.00%,100.00%,100.00%,0.071429,0.006803,29,PROMOTION DIRECTOR
STAGEDAT_OLANG,LANG_DEMOTELOP4.OLANG,OUTSIDE_LOADING,31,31,1,YES,0,1,100.00%,100.00%,100.00%,0.120000,0.010309,31,GUEST ARTIST
STAGEDAT_OLANG,LANG_DEMOTELOP4.OLANG,OUTSIDE_LOADING,37,37,1,YES,0,1,100.00%,100.00%,100.00%,0.133333,0.013514,37,KONAMI DIGITAL ENTERTAINMENT PRESENTS
STAGEDAT_OLANG,LANG_EXTRA.OLANG,OUTSIDE_LOADING,3,3,1,YES,0,1,100.00%,100.00%,100.00%,0.038462,0.003425,3,NETWORK
STAGEDAT_OLANG,LANG_EXTRA.OLANG,OUTSIDE_LOADING,25,25,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,25,ALL
STAGEDAT_OLANG,LANG_EXTRA.OLANG,OUTSIDE_LOADING,27,27,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.003448,27,OTHER
STAGEDAT_OLANG,LANG_EXTRA.OLANG,OUTSIDE_LOADING,31,31,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,31,WALKMAN
STAGEDAT_OLANG,LANG_EXTRA.OLANG,OUTSIDE_LOADING,69,69,1,YES,1,0,100.00%,92.86%,100.00%,0.200000,0.027397,69,タイトルメニューに戻ります。
STAGEDAT_OLANG,LANG_EXTRA.OLANG,OUTSIDE_LOADING,90,90,1,YES,1,0,100.00%,80.00%,100.00%,0.083333,0.013699,90,トップメニューに戻る
STAGEDAT_OLANG,LANG_EXTRA.OLANG,OUTSIDE_LOADING,97,97,1,YES,0,1,100.00%,100.00%,100.00%,0.052632,0.006944,97,ニュース
STAGEDAT_OLANG,LANG_EXTRA.OLANG,OUTSIDE_LOADING,101,101,1,YES,1,0,100.00%,90.91%,100.00%,0.125000,0.017123,101,タイトルメニューに戻る
STAGEDAT_OLANG,LANG_EXTRA.OLANG,OUTSIDE_LOADING,128,128,1,YES,0,1,100.00%,100.00%,100.00%,0.086957,0.006826,128,WALKMANデータ
STAGEDAT_OLANG,LANG_EXTRA.OLANG,OUTSIDE_LOADING,140,140,1,YES,0,1,100.00%,100.00%,100.00%,0.086957,0.006920,140,CLOSE
STAGEDAT_OLANG,LANG_GAMEOVER.OLANG,OUTSIDE_LOADING,39,39,1,YES,1,0,90.00%,90.00%,100.00%,0.272727,0.031359,39,あなたは...鳥になったの？
STAGEDAT_OLANG,LANG_GAMEOVER.OLANG,OUTSIDE_LOADING,52,52,1,YES,0,1,100.00%,100.00%,100.00%,0.230769,0.034965,52,まだだ！\nまだ終わってなーい！
STAGEDAT_OLANG,LANG_GAMEOVER.OLANG,OUTSIDE_LOADING,66,66,1,YES,1,0,93.33%,86.67%,100.00%,0.250000,0.045139,66,すまない...僕が作った兵器のせいで...
STAGEDAT_OLANG,LANG_GAMEOVER.OLANG,OUTSIDE_LOADING,70,70,1,YES,1,0,93.75%,87.50%,100.00%,0.179487,0.055944,70,どうしたんだボスっ！\n答えてくれ！　ボスーっ！！
STAGEDAT_OLANG,LANG_GAMEOVER.OLANG,OUTSIDE_LOADING,74,74,1,YES,1,0,86.67%,93.33%,100.00%,0.242424,0.052448,74,おい！　何があった！？\n答えろ！　答えるんだ！！
STAGEDAT_OLANG,LANG_GAMEOVER.OLANG,OUTSIDE_LOADING,101,101,1,YES,1,0,94.44%,94.44%,100.00%,0.282051,0.062937,101,何をしている\n殺してはダメだと言ったろう！
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,16,16,1,YES,0,1,100.00%,100.00%,100.00%,0.083333,0.006897,16,RATION
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,20,20,1,YES,0,1,100.00%,100.00%,100.00%,0.190476,0.013937,20,BINOS
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,29,29,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,29,SECRET DOC
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,57,57,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,57,MTN DEW
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,63,63,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,63,UT(LOGO)
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,104,104,1,YES,0,1,100.00%,100.00%,100.00%,0.125000,0.010345,104,LIOLAEUS
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,106,106,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,106,BAD SMELL
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,108,108,1,YES,0,1,100.00%,100.00%,100.00%,0.086957,0.006920,108,NEO MOSS
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,166,166,1,YES,0,1,100.00%,100.00%,100.00%,0.076923,0.006849,166,STRIKE MK.
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,193,193,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,193,HEAT
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,213,213,1,YES,0,1,100.00%,100.00%,100.00%,0.076923,0.006849,213,SHLD(BK)
STAGEDAT_OLANG,LANG_ITEM_SHORT_NAME.OLANG,OUTSIDE_LOADING,227,227,1,YES,0,1,100.00%,100.00%,100.00%,0.045455,0.003472,227,NONE
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,23,23,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,23,TEMP
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,229,229,1,YES,1,0,100.00%,94.44%,100.00%,0.370370,0.062937,229,これを見ているということは、\nやってはならないことをしたということ…
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,284,284,1,YES,0,1,100.00%,100.00%,100.00%,0.095238,0.017361,284,ラブダンボール
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,294,294,1,YES,0,1,100.00%,100.00%,100.00%,0.024390,0.006757,294,WALKMAN (NWD-W202)
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,296,296,1,YES,0,1,100.00%,100.00%,100.00%,0.025641,0.003390,296,WALKMAN (WM-2)
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,298,298,1,YES,0,1,100.00%,100.00%,100.00%,0.031250,0.006734,298,WALKMAN (TPS-L2)
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,346,346,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,346,DPM
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,407,407,1,YES,1,0,100.00%,83.33%,100.00%,0.100000,0.010381,407,スプリッター
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,410,410,1,YES,0,1,100.00%,100.00%,100.00%,0.041667,0.010274,410,AUSCAMデザート
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,423,423,1,YES,0,1,100.00%,100.00%,100.00%,0.030303,0.003460,423,ブラック
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,437,437,1,YES,0,1,100.00%,100.00%,100.00%,0.040000,0.003497,437,？？？
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,590,590,1,YES,0,1,100.00%,100.00%,100.00%,0.150000,0.020906,590,スタンダンボール
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,672,672,1,YES,0,1,100.00%,100.00%,100.00%,0.080000,0.006873,672,UT(LOGO)
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,708,708,1,YES,0,1,100.00%,100.00%,100.00%,0.125000,0.010345,708,LIOLAEUS
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,753,753,1,YES,0,1,100.00%,100.00%,100.00%,0.076923,0.006849,753,STRIKE MK.
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,773,773,1,YES,0,1,100.00%,100.00%,100.00%,0.000000,0.000000,773,HEAT
STAGEDAT_OLANG,LANG_ITEM_TEXT.OLANG,OUTSIDE_LOADING,802,802,1,YES,0,1,100.00%,100.00%,100.00%,0.045455,0.003472,802,NONE
