resource_class,file_id,unique_index,reference_index,reference_indices,reference_count,jpn_text,visible_unique_chars,001c_covered_chars,001c_missing_chars,001c_coverage,0007_coverage,000e_coverage,00c7_coverage,loading_fixture_similarity_max,loading_union_similarity,is_loading_fixture,candidate_status,candidate_value,lower_other_fonts
SLOT_OLANG,5DEDCB1E,72,216,216,1,"第２次世界大戦でドイツ陸軍が使用した信号銃をベースとして、小型の
グレネードが発射できるように改造された戦闘ピストル。

片手で持てる程小型、装弾数は一発のみ、と外見上はいささか頼りないが、
弾薬の威力は必要十分。装甲を施した戦闘車輌を相手の戦いでも、見劣り
することのない性能を持つ。",、。いうかがきこさしすたつてでとなにのはみもよりるれをイグスツトドネピベルレー一上世使信分力劣十号型外大威射小弾必性戦手持改数施次片用甲界発相程第能薬装要見車軍輌造銃闘陸頼２,、。いうかがきこさしすたつてでとなにのはみもよりるれをイストルレー一世使分力大必戦手数用界要見銃陸頼,グツドネピベ上信劣十号型外威射小弾性持改施次片甲発相程第能薬装車軍輌造闘２,57.47%,82.76%,65.52%,100.00%,0.200000,0.140673,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,73,219,219;220;221;222;223,5,"マグネシウムベースの炸薬が充填された非殺傷武器。　
炸裂すると激しい発光と耳をつんざく轟音、激しい爆風で敵兵を気絶させる。

ただし自分自身に対しても同じように効果があるので、炸裂時は遮蔽物に
隠れるか、爆発から顔をそむけておくこと。",、。あいうおかがくけこさざしじすせそただつてでとにのはむもよらるれをんウグシスネベマムー傷充光兵分効同器填対敵時果武殺気激炸爆物発絶耳自蔽薬裂身轟遮隠非音顔風,、。あいうおかがくけこさしじすせそただつてでとにのはもよらるれをんシスムー兵分同器対敵時殺気物自身,ざむウグネベマ傷充光効填果武激炸爆発絶耳蔽薬裂轟遮隠非音顔風,62.03%,79.75%,75.95%,100.00%,0.261364,0.155063,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,74,224,224;225;226;228;229,5,"標準的な破片手榴弾。
爆発のブラストと飛散する弾片によって加害する。

ターゲットに対する威力は抜群で、大抵の敵兵は一発で倒すことが出来る。

狙った場所へ落とすには慣れが必要なので、余裕のある時の投擲練習を推奨。",、。あがこすたってでとなにのはへよるれをゲスタットブラー一余倒兵出力加場大奨威害対弾必慣所手投抜抵推擲散敵時来榴標準爆片狙発的破練群習落裕要飛,、。あがこすたってでとなにのはよるれをゲスタットブラー一兵出力場大対必手抜敵時来標要飛,へ余倒加奨威害弾慣所投抵推擲散榴準爆片狙発的破練群習落裕,60.56%,78.87%,66.20%,100.00%,0.180851,0.122642,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,75,227,227,1,"アメリカが産んだ世界屈指のコンバットリボルバー。
スムーズなアクションと精度、信頼性の高さから、数多くの
コンバットシューターから絶大な支持を受けている。

パワフルな357マグナム弾を使用するため、反動が強い。一方その威力は、
敵兵を吹き飛ばすほど強力。

レーザーサイトを装備し、照準が容易になった。",357、。いかがきくけさしすそただってとどなにのはばほめらるをんアイカクグコサザシスズタットナバパフボマムメュョリルレワンー一世使信備兵力動反受吹多大威容屈度強弾性持指支数敵方易準照産用界精絶装頼飛高,、。いかがきくけさしすそただってとどなにのはばめらるをんイクサザシスタットバパボムメュリルレンー一世使兵力多大容度指数敵用界頼飛,357ほアカグコズナフマョワ信備動反受吹威屈強弾性持支方易準照産精絶装高,64.00%,86.00%,68.00%,100.00%,0.168067,0.162651,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,76,233,233,1,"アメリカが産んだ世界屈指のコンバットリボルバー。
スムーズなアクションと精度、信頼性の高さから、数多くの
コンバットシューターから絶大な支持を受けている。

パワフルな357マグナム弾を使用するため、反動が強い。一方その威力は、
敵兵を吹き飛ばすほど強力。

銃身が延長され、命中精度が向上している。",357、。いかがきくけさしすそただてとどなのはばほめらるれをんアカクグコシスズタットナバパフボマムメュョリルワンー一上世中使信兵力動反受向吹命多大威屈度延強弾性持指支数敵方産用界精絶身銃長頼飛高,、。いかがきくけさしすそただてとどなのはばめらるれをんクシスタットバパボムメュリルンー一世中使兵力向命多大度延指数敵用界身銃頼飛,357ほアカグコズナフマョワ上信動反受吹威屈強弾性持支方産精絶長高,65.98%,84.54%,67.01%,100.00%,0.170940,0.178462,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,77,234,234;235;236,3,"最強合体兵器『人間パチン虎。』の構成要素。
体重数十キロの屈強な兵士を射出する、非常にパワフルなゴム。

射出パワーの大小はボタンの連打にかかっているため、連打が苦手な
プレイヤーは連打を十分練習してから使用に臨むこと。",、。『』いかがこしすたってとなにのはむめらるをイキゴタチパフプボムヤルレロワンー人体使兵出分十合器士大射小屈常強成手打数最構用素練習臨苦虎要連重間非,、。『』いかがこしすたってとなにのはめらるをイキタパプボムルレンー人使兵出分器士大成手数最構用要間,むゴチフヤロワ体十合射小屈常強打素練習臨苦虎連重非,66.22%,78.38%,64.86%,100.00%,0.187500,0.139241,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,78,237,237,1,"最強合体兵器『人間パチン虎。』の構成要素。
強力なゴムの引っ張りに耐える機械的強度を持つため、打撃攻撃用の
ストライクロッドとしても使うことができる。",、。『』うえがきこしたっつてでとなにのめもりるをイクゴスチットドパムラロン人体使兵力合器度引張強成打持撃攻最械構機用的素耐虎要間,、。『』うえがきこしたっつてでとなにのめもりるをイクスットパムラン人使兵力器度成最械構機用耐要間,ゴチドロ体合引張強打持撃攻的素虎,75.00%,87.50%,71.88%,100.00%,0.175000,0.143791,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,79,238,238;239;241,3,"狙った対象を光学的に透明にしてしまう効果を持つ特殊兵器。
マザーベースの研究開発班渾身の作。

CO-OP仲間に対してのみ効果を発揮する武器なので、
単独任務の装備品としては選ばないように注意しよう。",-COP、。いうしすたっつてでとなにのはばまみよるをザスベマー仲任作備光兵効務単品器学対意持揮明果武殊注渾特狙独班発的研究装象身透選開間,-COP、。いうしすたっつてでとなにのはばまみよるをザスー仲任作兵務器対意明研究身選開間,ベマ備光効単品学持揮果武殊注渾特狙独班発的装象透,64.71%,76.47%,64.71%,100.00%,0.176471,0.120253,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,80,240,240,1,"アメリカが産んだ世界屈指のコンバットリボルバー。
スムーズなアクションと精度、信頼性の高さから、数多くの
コンバットシューターから絶大な支持を受けている。

パワフルな357マグナム弾を使用するため、反動が強い。一方その威力は、
敵兵を吹き飛ばすほど強力。",357、。いかがきくけさすそただてとどなのはばほめらるをんアカクグコシスズタットナバパフボマムメュョリルワンー一世使信兵力動反受吹多大威屈度強弾性持指支数敵方産用界精絶頼飛高,、。いかがきくけさすそただてとどなのはばめらるをんクシスタットバパボムメュリルンー一世使兵力多大度指数敵用界頼飛,357ほアカグコズナフマョワ信動反受吹威屈強弾性持支方産精絶高,64.37%,85.06%,70.11%,100.00%,0.175926,0.154799,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,81,242,242,1,"アメリカ陸軍における運用が始まったばかりの最新鋭歩兵携行型対戦車
ミサイル。
ランチャーは一発ごとの使い捨て。

ミサイルの誘導方式は光学・有線。
誘導性能は高く、弾頭の威力も最大級。
撃破できない敵はほとんど無いと言ってよい。

倒すのに苦労する敵との遭遇が予想されるミッションでは、他の何を
おいても装備していきたい武器。",、。いおかがきくけごさしすたってでとどなにのはばほまもよりるれをんアイカサシチッミメャョラリルン・ー一予他何使倒備光兵力労器型大始威学対導式弾性想戦捨携撃敵新方最有武歩無用発破級線能苦行装言誘車軍遇運遭鋭陸頭高,、。いおかがきくけごさしすたってでとどなにのはばまもよりるれをんイサシッメャラリルン・ー一他何使兵力器大始対導想戦敵新最歩用言陸,ほアカチミョ予倒備光労型威学式弾性捨携撃方有武無発破級線能苦行装誘車軍遇運遭鋭頭高,60.95%,81.90%,63.81%,100.00%,0.151261,0.167164,False,NOT_CANDIDATE,,JPN0007;JPN000E
SLOT_OLANG,5DEDCB1E,82,243,243;244;245,3,"歩兵携行型無反動砲。破壊力のある84mm砲弾を撃ち出す。
発射方式は、発射ガスを後方に噴出して反動を打ち消すクルップ式。

砲口初速が高いため弾道が低伸し、他のロケットランチャーと比べて
命中精度が高いのが特徴。

改良により、使用砲弾に睡眠ガス放出機能とフルトン回収機能が
組み込まれた。
比較的安全な遠隔地点からフルトン回収が出来るようになった。
敵前に身をさらしたくないが仲間は増やしたいプレイヤーにオススメの装備。",48m、。あいうかがくさしすたちってとなにのはべまみめやよらりるれをイオガクケスチットフプメャヤラルレロンー中他仲伸低使備全兵出初前力動反収口命噴回地型増壊安射度式弾後徴打携撃改放敵方来機歩比消点無特用発的眠睡砲破精組能良行装身較込速道遠間隔高,、。あいうかがくさしすたちってとなにのはまみめやよらりるれをイクスットプメャラルレンー中他仲使全兵出初前力命地度敵来機歩用身間,48mべオガケチフヤロ伸低備動反収口噴回型増壊安射式弾後徴打携撃改放方比消点無特発的眠睡砲破精組能良行装較込速道遠隔高,51.64%,77.05%,57.38%,100.00%,0.144928,0.152542,False,NOT_CANDIDATE,,JPN0007;JPN000E
