source,container,stream_index,stream_offset,next_text_stream_offset,distance_to_next_text_stream,stream_probe_size,parsed_extent,valid_data_overlaps_next_stream,block_index,block_offset_in_stream,block_file_offset,block_total_size,block_end_file_offset,field_04_hex,field_08_hex,version,relative_value,size_minus_four,field_1c_hex,offset_table_file_offset,text_base_file_offset,text_capacity,briefing_id,translation_unit_id,logical_ids_json,identifier_status,text_index,text_relative_offset,text_file_offset,terminator_file_offset,terminator_present,jpn_text,jpn_control_tokens,jpn_utf8_bytes,parse_status,parse_error,cn_text,lane,file_id,mlg_cn_reference,mlg_cn_reference_variants,eng_reference,eng_reference_variants,reference_status,reference_method,reference_reason,eng_source_rows_json,alignment_shape
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,7,475,0x36FAD7,0x36FB07,YES,"お願い。<R=同志,コンパ>とチコを。
","[""<R=同志,コンパ>""]",48,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,还有，请别忘了我的同伴们和Chico…,"[""还有，请别忘了我的同伴们和Chico…""]","And please, don't forget my compas and
Chico...
","[""And please, don't forget my compas and\nChico...\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#7; block_semantic_score=1.000000.,"[""0x3879E0#7""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,8,524,0x36FB08,0x36FB18,YES,"わかった。
",[],16,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,别担心。,"[""别担心。""]","Don't worry.
","[""Don't worry.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#8; block_semantic_score=1.000000.,"[""0x3879E0#8""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,9,541,0x36FB19,0x36FB3D,YES,"よろしく、<R=あんた,VOS>。
","[""<R=あんた,VOS>""]",36,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,能和你一起行动，真是太好了，Boss。,"[""能和你一起行动，真是太好了，Boss。""]","It’s good to be working with you, Boss.
","[""It’s good to be working with you, Boss.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#9; block_semantic_score=1.000000.,"[""0x3879E0#9""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,10,578,0x36FB3E,0x36FB4E,YES,"スネーク。
",[],16,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,11,595,0x36FB4F,0x36FBA2,YES,"アマンダの容体はマザーベースの『診療所』で
確認出来る。
",[],83,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,"Snake，我们可以在医务室
监测她的身体状况。","[""Snake，我们可以在医务室\n监测她的身体状况。""]","Snake, we can monitor her condition in
sick bay.
","[""Snake, we can monitor her condition in\nsick bay.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#10; block_semantic_score=1.000000.,"[""0x3879E0#10""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,12,679,0x36FBA3,0x36FBB3,YES,"わかった。
",[],16,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,13,696,0x36FBB4,0x36FC16,YES,"それから、回収した戦闘捕虜を、
人員配置することを忘れないでくれ。
",[],98,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,"记住，给所有带回母
基地的战俘分配职务。","[""记住，给所有带回母\n基地的战俘分配职务。""]","Remember to assign roles to any POWs
you bring back to Mother Base.
","[""Remember to assign roles to any POWs\nyou bring back to Mother Base.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#11; block_semantic_score=1.000000.,"[""0x3879E0#11""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,14,795,0x36FC17,0x36FC27,YES,"わかった。
",[],16,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,,[],,[],NO_RELIABLE_AUX_REFERENCE,UNMAPPED_JPN_ONLY_OR_LOW_CONFIDENCE,JPN is authoritative; no ENG/MLG-CN auxiliary reference passed the semantic/context alignment threshold.,[],
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,15,812,0x36FC28,0x36FC90,YES,"組織を創るのは『誰に何をさせるか』。
これがマザーの成長方針を決める。
",[],104,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,"这支队伍怎么建，
取决于我们把谁派到什么岗位上。","[""这支队伍怎么建，\n取决于我们把谁派到什么岗位上。""]","How this outfit gets built depends on who
we assign to what jobs.
","[""How this outfit gets built depends on who\nwe assign to what jobs.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#12; block_semantic_score=1.000000.,"[""0x3879E0#12""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,16,917,0x36FC91,0x36FCA1,YES,"わかった。
",[],16,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,这将决定母基地如何发展壮大。,"[""这将决定母基地如何发展壮大。""]","That'll determine how Mother Base grows.
","[""That'll determine how Mother Base grows.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#13; block_semantic_score=1.000000.,"[""0x3879E0#13""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,17,934,0x36FCA2,0x36FCCA,YES,"ボスの重要な務めの一つだ。
",[],40,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,这是你最重要的职责之一，Boss。,"[""这是你最重要的职责之一，Boss。""]","It's one of your most important roles,
Boss.
","[""It's one of your most important roles,\nBoss.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#14; block_semantic_score=1.000000.,"[""0x3879E0#14""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,3,0x890,0x36F890,1096,0x36FCE0,0xFFFFFFFF,0xFFFFFFFF,20,96,1092,0x00000000,0x36F8B0,0x36F8FC,996,d1130_m0060_mrd,d1130_m0060_mrd,"[""d1130_m0060_mrd""]",EXACT_ONE,18,975,0x36FCCB,0x36FCDE,YES,"わかってる。
",[],19,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36F890,是啊，我明白。,"[""是啊，我明白。""]","Yeah, I know.
","[""Yeah, I know.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36F890; ENG blocks=0x3879E0; ENG source rows=0x3879E0#15; block_semantic_score=1.000000.,"[""0x3879E0#15""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,0,0,0x36FF5C,0x36FFC7,YES,"スネーク、搬送中の核は湿地帯を抜けた。
イラス山岳地帯に到達したようだ。
",[],107,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,"Snake，那批核武器似乎
已经离开了沿海沼泽地带，进入了伊拉苏周边的山区。","[""Snake，那批核武器似乎\n已经离开了沿海沼泽地带，进入了伊拉苏周边的山区。""]","Snake, the nukes appear to have left the
coastal marshes
and reached the mountains around Irazú.
","[""Snake, the nukes appear to have left the\ncoastal marshes\nand reached the mountains around Irazú.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0x36FF00; ENG blocks=0x387F00,0x387F00; ENG source rows=0x387F00#0,0x387F00#1; block_semantic_score=1.000000.","[""0x387F00#0"", ""0x387F00#1""]",1:2
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,1,108,0x36FFC8,0x370027,YES,"だが、こちらはガイド不在だ。
山岳地帯での追跡はより難しくなる。
",[],95,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,"但没有向导的话，
要在山里追踪那些东西可不容易。","[""但没有向导的话，\n要在山里追踪那些东西可不容易。""]","But without a guide, it's gonna be tough
tracking those things in the mountains.
","[""But without a guide, it's gonna be tough\ntracking those things in the mountains.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#2; block_semantic_score=1.000000.,"[""0x387F00#2""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,2,204,0x370028,0x37006E,YES,"そこで拠点のひとつ、捕虜収容所に潜入してくれ。
",[],70,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,"所以我们需要你潜入他们的
一座基地——一座监狱设施。","[""所以我们需要你潜入他们的\n一座基地——一座监狱设施。""]","So we need you to infiltrate one of their
bases, a prison facility.
","[""So we need you to infiltrate one of their\nbases, a prison facility.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#3; block_semantic_score=1.000000.,"[""0x387F00#3""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,3,275,0x37006F,0x3700A9,YES,"アマンダの弟、チコが無事ならいいが…。
",[],58,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,希望Amanda的弟弟没出什么事…,"[""希望Amanda的弟弟没出什么事…""]","I hope nothing's happened to Amanda's
brother...
","[""I hope nothing's happened to Amanda's\nbrother...\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#4; block_semantic_score=1.000000.,"[""0x387F00#4""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,4,334,0x3700AA,0x370115,YES,"そうだな。
他にも捕らわれている<R=FSLN,サンディニスタ>がいるかもしれない。
","[""<R=FSLN,サンディニスタ>""]",107,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,"明白。那里可能还关着
其他桑地诺成员。","[""明白。那里可能还关着\n其他桑地诺成员。""]","I hear ya. There may be other Sandinistas
held there, too.
","[""I hear ya. There may be other Sandinistas\nheld there, too.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#5; block_semantic_score=1.000000.,"[""0x387F00#5""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,5,442,0x370116,0x370175,YES,"彼らをMSFに収容するには、
『フルトン回収システム』を使ってくれ。
",[],95,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,"要把他们安全带回无国界之师
（MSF），就用富尔顿回收系统。","[""要把他们安全带回无国界之师\n（MSF），就用富尔顿回收系统。""]","To bring them back safely to MSF, use
the Fulton Recovery System.
","[""To bring them back safely to MSF, use\nthe Fulton Recovery System.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#6; block_semantic_score=1.000000.,"[""0x387F00#6""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,6,538,0x370176,0x3701BF,YES,"スネークは体験済みだと思うが、人体に影響はない。
",[],73,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,"我相信你凭经验就知道，
这系统完全无害。","[""我相信你凭经验就知道，\n这系统完全无害。""]","As I'm sure you know from experience,
it's completely harmless.
","[""As I'm sure you know from experience,\nit's completely harmless.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#7; block_semantic_score=1.000000.,"[""0x387F00#7""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,7,612,0x3701C0,0x370210,YES,"一人一人、時間をかけて説得している余裕は
ないからな。
",[],80,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,"毕竟，你不可能有时间坐在
那儿一个一个说服他们加入。","[""毕竟，你不可能有时间坐在\n那儿一个一个说服他们加入。""]","After all, you won't have time to sit there
and convince every single one of 'em to
join.
","[""After all, you won't have time to sit there\nand convince every single one of 'em to\njoin.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#8; block_semantic_score=1.000000.,"[""0x387F00#8""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,8,693,0x370211,0x370236,YES,"スネーク、ちょっといい？
",[],37,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,还有一件事，Snake。,"[""还有一件事，Snake。""]","One other thing, Snake.
","[""One other thing, Snake.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#9; block_semantic_score=1.000000.,"[""0x387F00#9""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,9,731,0x370237,0x370247,YES,"アマンダ？
",[],16,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,Amanda…,"[""Amanda…""]","Amanda...
","[""Amanda...\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#10; block_semantic_score=1.000000.,"[""0x387F00#10""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,10,748,0x370248,0x3702C2,YES,"CIAの連中、村の家をいくつか接収して収容所に
してるの。そのどこかにチコがいるはず。
",[],122,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,"中情局(CIA)那些混蛋
没收了村里的一些房子。","[""中情局(CIA)那些混蛋\n没收了村里的一些房子。""]","Those CIA bastards confiscated some of
the houses in the village.
","[""Those CIA bastards confiscated some of\nthe houses in the village.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#11; block_semantic_score=1.000000.,"[""0x387F00#11""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,11,871,0x3702C3,0x370301,YES,"村の家をか…。
だが、どうやって見分ける。
",[],62,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,房子，是吗…我怎么分辨是哪几栋？,"[""房子，是吗…我怎么分辨是哪几栋？""]","Houses, huh... How do I tell which ones?
","[""Houses, huh... How do I tell which ones?\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#13; block_semantic_score=1.000000.,"[""0x387F00#13""]",1:1
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,12,934,0x370302,0x37039B,YES,"接収された家は、監視用にドアが付け替えられてる。
青いドアよ。覗き窓が付いてる。
そこから中を確かめて。
",[],153,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,"他们接管那些房子时，
为了安全起见装了新的前门。新门是蓝色的，还装了猫眼，
可以看到里面。","[""他们接管那些房子时，\n为了安全起见装了新的前门。新门是蓝色的，还装了猫眼，\n可以看到里面。""]","When they took over the houses, they
installed new front doors for security
purposes.
The new doors are blue. With peepholes,
so you can see what's inside.
","[""When they took over the houses, they\ninstalled new front doors for security\npurposes.\nThe new doors are blue. With peepholes,\nso you can see what's inside.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,"JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:2; JPN blocks=0x36FF00; ENG blocks=0x387F00,0x387F00; ENG source rows=0x387F00#14,0x387F00#15; block_semantic_score=1.000000.","[""0x387F00#14"", ""0x387F00#15""]",1:2
JPN,0076531D,814,0x36F000,0x370000,4096,65536,5140,YES,4,0xF00,0x36FF00,1292,0x370414,0xFFFFFFFF,0xFFFFFFFF,20,80,1288,0x00000000,0x36FF20,0x36FF5C,1208,d2010_m0070_mrd,d2010_m0070_mrd,"[""d2010_m0070_mrd""]",EXACT_ONE,13,1088,0x37039C,0x3703C1,YES,"わかった。青いドアだな。
",[],37,SUCCESS,,,JPN_MISSION,BRIEFING_MISSION_BLOCK_36FF00,蓝色的门。明白了。,"[""蓝色的门。明白了。""]","Blue doors. Got it.
","[""Blue doors. Got it.\n""]",AUX_REFERENCE_CONTEXT_ALIGNED,MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP,JPN is authoritative; auxiliary alignment=MISSION_EXACT_BRIEFING_ID_PLUS_CONTEXT_DP; shape=1:1; JPN blocks=0x36FF00; ENG blocks=0x387F00; ENG source rows=0x387F00#16; block_semantic_score=1.000000.,"[""0x387F00#16""]",1:1
